date,Low,Close
2000-02-25,44.6,45.16
2000-02-24,45.1,45.9
2000-02-23,46.55,47.14
2000-02-22,45.52,46.5
2000-02-21,45.8,47.0
2000-02-18,46.71,47.4
2000-02-17,44.1,46.5
2000-02-16,41.82,43.99
2000-02-15,40.99,40.99
2000-02-14,42.6,43.2
2000-02-11,43.05,44.13
2000-02-10,42.1,44.0
2000-02-09,42.92,43.1
2000-02-08,41.75,43.05
2000-02-07,41.22,41.75
2000-02-04,42.31,43.07
2000-02-03,43.41,43.65
2000-02-02,42.26,45.0
2000-02-01,41.81,42.02
2000-01-31,43.51,44.05
2000-01-28,43.93,45.25
2000-01-27,43.32,44.55
2000-01-26,43.5,44.02
2000-01-25,45.25,45.25
2000-01-24,46.81,47.18
2000-01-21,47.5,48.05
2000-01-20,48.83,49.4
2000-01-19,47.62,49.84
2000-01-18,47.4,47.95
2000-01-17,47.6,47.87
2000-01-14,47.4,47.5
2000-01-13,46.9,47.5
2000-01-12,47.26,48.0
2000-01-11,47.75,47.99
2000-01-10,49.6,50.22
2000-01-07,47.8,50.0
2000-01-06,46.28,48.03
2000-01-05,45.92,46.75
2000-01-04,47.72,47.85
2000-01-03,49.6,49.75
